schlcode	c_size	c_boys	c_girls	c_numcl	c_pik	c_status	c_leom	c_tip	c_num5rd	c_type	flgrm5	mrkgrm5	ngrm5	flmth5	mrkmth5	nmth5	towncode	townname	popcode	tip_a	grade	classid	classize	_type_	_freq_	cohsize	mathsize	avgmath	passmath	verbsize	avgverb	passverb	studchk	misskov2	missagg	nmiss_k	nmiss_a	classct	math_n	flmath_n	nmath_n	verb_n	flverb_n	nverb_n	impute	nverb_m	nmath_m	tip_s	townid	tipuach
11247	64	32	32	12	1	1	1	""	2	2	43.55	66	62	40.32	57	62	30007	"çâåôÖòâ"	11	5	5	1	29	0	2	64	27	55.96	40.7	27	63.07	55.6	1	0	0	0	0	2	56.5471	40.30484	62	66.15791	43.57581	62	0			5	30007	5
11247	64	32	32	12	1	1	1	""	2	2	43.55	66	62	40.32	57	62	30007	"çâåôÖòâ"	11	5	5	2	35	0	2	64	35	57	40	35	68.54	34.3	1	0	0	0	0	2	56.5471	40.30484	62	66.15791	43.57581	62	0			5	30007	5
11248	154	79	75	17	1	1	1	"1"	4	4	27.27	74	143	23.94	67	142	30007	"çâåôÖòâ"	11	5	5	1	38	0	4	154	37	72.46	18.9	37	70.95	29.7	1	0	0	1	0	4	67.23324	24.96482	108	72.30431	27.51376	109	0			5	30007	5
11248	154	79	75	17	1	1	1	"1"	4	4	27.27	74	143	23.94	67	142	30007	"çâåôÖòâ"	11	5	5	3	39	0	4	154	36	68.67	19.4	37	74.76	24.3	1	0	0	1	0	4	67.23324	24.96482	108	72.30431	27.51376	109	0			5	30007	5
11248	154	79	75	17	1	1	1	"1"	4	4	27.27	74	143	23.94	67	142	30007	"çâåôÖòâ"	11	5	5	4	38	0	4	154	35	60.23	37.1	35	71.14	28.6	1	0	0	1	0	4	67.23324	24.96482	108	72.30431	27.51376	109	0			5	30007	5
11248	154	79	75	17	1	1	1	"1"	4	4	27.27	74	143	23.94	67	142	30007	"çâåôÖòâ"	11	5	5	2	39	0	4	154	34	66.25912	20.68471	34	79.43618	26.48853		1	0	1	0	4	67.23324	24.96482	108	72.30431	27.51376	109	1	34	34	5	30007	5
11249	20	12	8	7	2	1	1	""	1	1	11.11	83	18	22.22	67	18	37309	"ÅÄÜ öíÅÇ"	12	15	5	1	20	0	1	20	18	67.33	22.2	18	82.72	11.1	1	0	0	0	0	1	67.33	22.2	18	82.72	11.1	18	0			15	37309	15
11250	125	70	55	19	1	1	1	""	4	3	23.23	74	99	23.53	67	102	36160	"çâéÉÄ Ñåíé"	11	8	5	1	38	0	3	110	35	68	25.7	34	75.29	20.6	1	0	0	0	0	3	67.23529	23.52157	102	73.80939	23.22222	99	0			8	36160	8
11250	125	70	55	19	1	1	1	""	4	3	23.23	74	99	23.53	67	102	36160	"çâéÉÄ Ñåíé"	11	8	5	2	36	0	3	110	34	67.88	14.7	33	73.67	24.2	1	0	0	0	0	3	67.23529	23.52157	102	73.80939	23.22222	99	0			8	36160	8
11250	125	70	55	19	1	1	1	""	4	3	23.23	74	99	23.53	67	102	36160	"çâéÉÄ Ñåíé"	11	8	5	3	36	0	3	110	33	65.76	30.3	32	72.38	25	1	0	0	0	0	3	67.23529	23.52157	102	73.80939	23.22222	99	0			8	36160	8
11251	10	0	10	6	2	1	1	""	1	1	11.11	84	9	0	75	9	37093	"èÖòÖá ÄÖÅé"	12	8	5	1	10	0	1	10	9	75.22	0	9	84.44	11.1	1	0	0	0	0	1	75.22	0	9	84.44	11.1	9	0			8	37093	8
11256	30	20	10	9	1	1	1	""	1	1	7.14	78	28	10.71	72	28	30007	"çâåôÖòâ"	11	3	5	1	30	0	1	30	27	71.89	11.1	27	77.56	7.4	1	0	0	0	0	1	71.89	11.1	27	77.56	7.4	27	0			3	30007	3
11257	21	10	11	9	2	1	1	""	1	1	23.81	67	21	23.81	62	21	30007	"çâåôÖòâ"	12	5	5	1	21	0	1	21	21	62.24	23.8	21	67.48	23.8	1	0	0	0	0	1	62.24	23.8	21	67.48	23.8	21	0			5	30007	5
11258	59	36	23	14	1	1	1	""	3	2	25	75	40	12.5	72	40	36087	"çâòîÄ Ñåíé"	11	3	5	1	23	0	2	48	20	71.85	10	20	77.8	25	1	0	0	1	0	2	71.85	10	20	77.8	25	20	0			3	36087	3
11258	59	36	23	14	1	1	1	""	3	2	25	75	40	12.5	72	40	36087	"çâòîÄ Ñåíé"	11	3	5	2	25	0	2	48	20	72.15	15	20	72.2	25		1	0	1	0	2	71.85	10	20	77.8	25	20	1	20	20	3	36087	3
11259	58	37	21	14	1	1	1	""	3	2	14.58	80	48	31.25	65	48	36053	"ÑÄÖôé"	11	0	5	1	19	0	2	40	24	67.33	20.8	24	78.04	12.5	1	0	0	0	0	2	64.56	31.25	48	80.29	14.6	48	0			1	36053	0
11259	58	37	21	14	1	1	1	""	3	2	14.58	80	48	31.25	65	48	36053	"ÑÄÖôé"	11	0	5	2	21	0	2	40	24	61.79	41.7	24	82.54	16.7	1	0	0	0	0	2	64.56	31.25	48	80.29	14.6	48	0			1	36053	0
11281	29	14	15	8	2	1	1	""	1	1	4	85	25	12	77	25	37705	"çâÄêÖéôá"	12	3	5	1	29	0	1	29	13	76.46	15.4	13	85.38	7.7	1	0	0	0	0	1	76.46	15.4	13	85.38	7.7	13	0			3	37705	3
11295	22	0	22	8	2	1	1	""	1	1	35.71	72	14	35.29	56	17	30007	"çâåôÖòâ"	12	5	5	1	15	0	1	15	17	56.41	35.3	14	72.21	35.7	1	0	0	0	0	1	56.41	35.3	17	72.21	35.7	14	0			5	30007	5
11307	30	19	11	5	1	1	1	""	1	1	31.82	75	22	18.18	75	22	30007	"çâåôÖòâ"	12	5	5	1	30	0	1	30	22	75.27	18.2	22	74.59	31.8	1	0	0	0	0	1	75.27	18.2	22	74.59	31.8	22	0					5
11317	28	28	0	9	2	1	1	""	1	1	42.31	74	26	23.08	66	26	36111	"íÅòÄ öâòó"	12	0	5	1	28	0	1	28	26	66.31	23.1	26	73.88	42.3	1	0	0	0	0	1	66.31	23.1	26	73.88	42.3	26	0					0
21005	22	14	8	5	1	1	1	"0"	1	1	11.76	81	17	16.67	70	18	2949	"èÖåâÄ"	11	0	5	1	22	0	1	22	18	69.39	16.7	17	81	11.8	1	0	0	0	0	1	69.39	16.7	18	81	11.8	17	0			0	2949	0
21006	63	38	25	13	1	1	1	"1"	2	2	21.57	80	51	29.09	63	55	778	"òáôÑ öåâÄ"	11	2	5	1	31	0	2	63	25	65	32	25	81.72	20	1	0	0	0	0	2	63.45636	29.10909	55	80.29255	21.58039	51	0			2	778	2
21006	63	38	25	13	1	1	1	"1"	2	2	21.57	80	51	29.09	63	55	778	"òáôÑ öåâÄ"	11	2	5	2	32	0	2	63	30	62.17	26.7	26	78.92	23.1	1	0	0	0	0	2	63.45636	29.10909	55	80.29255	21.58039	51	0			2	778	2
21010	18	12	6	6	2	2	1	"6"	1	1	57.14	71	14	28.57	62	14	6825	"çâóâåÄ"	12	43	5	1	18	0	1	18	14	62.5	28.6	14	71.29	57.1	1	0	0	0	0	1	62.5	28.6	14	71.29	57.1	14	0			43	6825	43
21012	33	16	17	9	1	1	1	"1"	1	1	12	84	25	32	67	25	1768	"çâóâîÄ"	11	1	5	1	33	0	1	33	25	67	32	25	84	12		1	0	1	0	1							1			1	1768	1
21013	24	9	15	5	1	1	1	"1"	1	1	0	88	5	0	87	5	3137	"óîÄ"	11	0	5	1	24	0	1	24	5	87.2	0	5	88.2	0	1	0	0	0	0	1	87.2	0	5	88.2	0	5	0			0	3137	0
21021	21	13	8	6	1	1	1	"1"	1	1	29.41	76	17	47.06	71	17	2428	"ÑàôÑ öâÅ"	11	0	5	1	21	0	1	21	21	66.38	52.4	20	76.25	30	1	0	0	0	0	1	66.38	52.4	21	76.25	30	20	0			0	2428	0
21026	95	46	49	23	1	2	1	"5"	5	3	24.68	72	77	14.1	66	78	92007	"èÄô öâÅ"	11	27	5	1	26	0	4	86	26	74.42	7.7	26	75.12	26.9	1	0	0	0	0	4	66.4482	14.09359	78	72.24741	24.65584	77	0			27	92007	27
21026	95	46	49	23	1	2	1	"5"	5	3	24.68	72	77	14.1	66	78	92007	"èÄô öâÅ"	11	27	5	2	25	0	4	86	13	69.54	0	12	71.83	16.7	1	0	0	0	0	4	66.4482	14.09359	78	72.24741	24.65584	77	0			27	92007	27
21026	95	46	49	23	1	2	1	"5"	5	3	24.68	72	77	14.1	66	78	92007	"èÄô öâÅ"	11	27	5	3	26	0	4	86	27	57.26	33.3	27	68.59	33.3	1	0	0	0	0	4	66.4482	14.09359	78	72.24741	24.65584	77	0			27	92007	27
21026	95	46	49	23	1	2	1	"5"	5	3	24.68	72	77	14.1	66	78	92007	"èÄô öâÅ"	11	27	5	4	9	0	4	86	12	66.5	0	12	74.67	8.3	1	0	0	0	0	4	66.4482	14.09359	78	72.24741	24.65584	77	0			27	92007	27
21028	42	21	21	8	1	2	1	"6"	2	1	40	66	25	29.63	62	27	92007	"èÄô öâÅ"	11	40	5	1	27	0	1	27	27	62.41	29.6	25	65.6	40	1	0	0	0	0	1	62.41	29.6	27	65.6	40	25	0			40	92007	40
21029	42	20	22	11	2	2	1	"9"	2	2	35.9	68	39	43.59	60	39	92007	"èÄô öâÅ"	12	44	5	1	22	0	2	42	23	60.87	34.8	23	65.91	47.8	1	0	0	0	0	2	60.23	43.62051	39	67.99821	35.90257	39	0			44	92007	44
21029	42	20	22	11	2	2	1	"9"	2	2	35.9	68	39	43.59	60	39	92007	"èÄô öâÅ"	12	44	5	2	20	0	2	42	16	59.31	56.3	16	71	18.8	1	0	0	0	0	2	60.23	43.62051	39	67.99821	35.90257	39	0			44	92007	44
21030	42	24	18	7	2	2	1	"9"	2	1	44.83	65	29	31.03	58	29	92007	"èÄô öâÅ"	12	65	5	1	33	0	1	33	29	57.69	31	29	64.72	44.8	1	0	0	0	0	1	57.69	31	29	64.72	44.8	29	0			65	92007	65
21031	52	28	24	13	2	2	1	"6"	2	2	19.61	75	51	21.15	68	52	92007	"èÄô öâÅ"	12	36	5	2	26	0	2	52	26	63.85	19.2	25	73.84	28	1	0	0	1	0	2	63.85	19.2	26	73.84	28	25	0			36	92007	36
21031	52	28	24	13	2	2	1	"6"	2	2	19.61	75	51	21.15	68	52	92007	"èÄô öâÅ"	12	36	5	1	26	0	2	52	26	72.15	23.1	26	76.11539	11.54269		1	0	1	0	2	63.85	19.2	26	73.84	28	25	1	26	26	36	92007	36
21032	51	28	23	11	1	2	1	"4"	2	2	19.05	69	42	28.57	57	42	7955	"Ñòíâ"	11	13	5	1	24	0	2	51	22	55.73	22.7	22	70	13.6	1	0	0	0	0	2	57.45381	28.55714	42	69.16666	19.02857	42	0			13	12195	13
21032	51	28	23	11	1	2	1	"4"	2	2	19.05	69	42	28.57	57	42	7955	"Ñòíâ"	11	13	5	2	27	0	2	51	20	59.35	35	20	68.25	25	1	0	0	0	0	2	57.45381	28.55714	42	69.16666	19.02857	42	0			13	12195	13
21041	23	10	13	5	1	1	1	"0"	1	1	15.79	85	19	10.53	69	19	4572	"öâÜÇ"	11	3	5	1	23	0	1	23	19	69	10.53	19	85	15.79		1	0	1	0	1							1			3	4572	3
21042	37	16	21	9	1	1	1	"1"	2	1	17.24	78	29	58.62	51	29	2626	"òëÖêÇ"	11	0	5	1	26	0	1	26	29	51.1	58.6	29	78.38	17.2	1	0	0	0	0	1	51.1	58.6	29	78.38	17.2	29	0			0	2626	0
21043	45	24	21	12	1	1	1	"1"	2	2	15.91	80	44	24.44	60	45	927	"òÇâêÇ"	11	1	5	1	23	0	2	45	22	61.91	13.6	22	77.86	18.2	1	0	0	0	0	2	60.20289	24.43556	45	80.11	15.9	44	0			1	927	1
21043	45	24	21	12	1	1	1	"1"	2	2	15.91	80	44	24.44	60	45	927	"òÇâêÇ"	11	1	5	2	22	0	2	45	23	58.57	34.8	22	82.36	13.6	1	0	0	0	0	2	60.20289	24.43556	45	80.11	15.9	44	0			1	927	1
21048	81	44	37	13	1	2	1	"2"	3	3	27.78	72	72	16.44	68	73	1461	"ÑòÖÅÉ"	11	13	5	1	27	0	3	81	22	72	9.1	22	70.18	40.9	1	0	0	0	0	3	67.77778	16.66945	72	72.40389	27.77222	72	0			13	1461	13
21048	81	44	37	13	1	2	1	"2"	3	3	27.78	72	72	16.44	68	73	1461	"ÑòÖÅÉ"	11	13	5	2	26	0	3	81	25	62.2	16	26	71.04	23.1	1	0	0	0	0	3	67.77778	16.66945	72	72.40389	27.77222	72	0			13	1461	13
21048	81	44	37	13	1	2	1	"2"	3	3	27.78	72	72	16.44	68	73	1461	"ÑòÖÅÉ"	11	13	5	3	28	0	3	81	25	69.64	24	24	75.92	20.8	1	0	0	0	0	3	67.77778	16.66945	72	72.40389	27.77222	72	0			13	1461	13
21050	54	31	23	16	1	1	1	"1"	2	2	16.98	81	53	13.46	70	52	620	"'Ä ÑâêÇÉ"	11	3	5	1	26	0	2	54	27	67.56	11.1	28	77.43	32.1	1	0	0	0	0	2	69.71384	13.45577	52	81.17056	16.95849	53	0			3	620	3
21050	54	31	23	16	1	1	1	"1"	2	2	16.98	81	53	13.46	70	52	620	"'Ä ÑâêÇÉ"	11	3	5	2	28	0	2	54	25	72.04	16	25	85.36	0	1	0	0	0	0	2	69.71384	13.45577	52	81.17056	16.95849	53	0			3	620	3
21052	24	11	13	6	1	1	1	"1"	1	1	13.64	84	22	36.36	66	22	3004	"ÑâåÉ"	11	0	5	1	24	0	1	24	22	65.77	36.4	22	84.23	13.6	1	0	0	0	0	1	65.77	36.4	22	84.23	13.6	22	0			0	3004	0
21057	51	25	26	12	1	1	1	"1"	2	2	14.58	86	48	34.04	69	47	2501	"íòÖÜÑ"	11	2	5	2	25	0	2	51	22	71.95	31.8	23	88.87	13	1	0	0	1	0	2	71.95	31.8	22	88.87	13	23	0			2	2501	2
21057	51	25	26	12	1	1	1	"1"	2	2	14.58	86	48	34.04	69	47	2501	"íòÖÜÑ"	11	2	5	1	26	0	2	51	25	66.404	36.0112	25	83.3596	16.0336		1	0	1	0	2	71.95	31.8	22	88.87	13	23	1	25	25	2	2501	2
21064	52	28	24	10	1	1	1	"1"	2	2	30	70	50	45.1	56	51	3434	"ÑâÉéá"	11	1	5	1	25	0	2	52	24	56.5	45.8	24	70	25	1	0	0	0	0	2	55.56823	45.05882	51	69.5216	29.992	50	0			1	3434	1
21064	52	28	24	10	1	1	1	"1"	2	2	30	70	50	45.1	56	51	3434	"ÑâÉéá"	11	1	5	2	27	0	2	52	27	54.74	44.4	26	69.08	34.6	1	0	0	0	0	2	55.56823	45.05882	51	69.5216	29.992	50	0			1	3434	1
21065	14	7	7	6	1	1	1	"1"	1	1	23.08	86	13	30.77	71	13	2808	"Ñöâêá"	11	0	5	1	14	0	1	14	13	71	30.77	13	86	23.08		1	0	1	0	1							1			0	2808	0
21067	45	22	23	12	1	2	1	"5"	2	2	42.55	62	47	28	61	50	20347	"öâåâåÇÑ òÖñá"	11	38	5	1	21	0	2	45	24	64.25	29.2	23	62.43	39.1	1	0	0	0	0	2	61.3796	28.004	50	62.12362	42.52128	47	0			38	20347	38
21067	45	22	23	12	1	2	1	"5"	2	2	42.55	62	47	28	61	50	20347	"öâåâåÇÑ òÖñá"	11	38	5	2	24	0	2	45	26	58.73	26.9	24	61.83	45.8	1	0	0	0	0	2	61.3796	28.004	50	62.12362	42.52128	47	0			38	20347	38
21068	59	30	29	15	2	2	1	"7"	2	2	28.85	71	52	36.54	61	52	20347	"öâåâåÇÑ òÖñá"	12	33	5	2	30	0	2	59	23	56.7	39.1	23	72.83	26.1	1	0	0	1	0	2	56.7	39.1	23	72.83	26.1	23	0			33	20347	33
21068	59	30	29	15	2	2	1	"7"	2	2	28.85	71	52	36.54	61	52	20347	"öâåâåÇÑ òÖñá"	12	33	5	1	29	0	2	59	29	64.41035	34.50965	29	69.54862	31.03103		1	0	1	0	2	56.7	39.1	23	72.83	26.1	23	1	29	29	33	20347	33
21069	114	68	46	31	1	2	1	"3"	4	3	36.73	69	98	21.43	65	98	67009	"ÑâòÅà"	11	16	5	1	34	0	3	103	36	58.69	30.6	36	67.31	38.9	1	0	0	1	0	3	63.52045	23.89104	67	69.40597	40.28806	67	0			16	67009	16
21069	114	68	46	31	1	2	1	"3"	4	3	36.73	69	98	21.43	65	98	67009	"ÑâòÅà"	11	16	5	3	36	0	3	103	31	69.13	16.1	31	71.84	41.9	1	0	0	1	0	3	63.52045	23.89104	67	69.40597	40.28806	67	0			16	67009	16
21069	114	68	46	31	1	2	1	"3"	4	3	36.73	69	98	21.43	65	98	67009	"ÑâòÅà"	11	16	5	2	33	0	3	103	31	68.19774	16.11097	31	68.12258	29.04		1	0	1	0	3	63.52045	23.89104	67	69.40597	40.28806	67	1	31	31	16	67009	16
21070	120	60	60	25	1	2	1	"2"	4	3	50.52	65	97	38.61	61	101	67009	"ÑâòÅà"	11	14	5	1	36	0	3	106	34	55	47.1	32	57.91	68.8	1	0	0	1	0	3	62.4058	39.13623	69	65.37492	49.26269	67	0			14	67009	14
21070	120	60	60	25	1	2	1	"2"	4	3	50.52	65	97	38.61	61	101	67009	"ÑâòÅà"	11	14	5	2	35	0	3	106	35	69.6	31.4	35	72.2	31.4	1	0	0	1	0	3	62.4058	39.13623	69	65.37492	49.26269	67	0			14	67009	14
21070	120	60	60	25	1	2	1	"2"	4	3	50.52	65	97	38.61	61	101	67009	"ÑâòÅà"	11	14	5	3	35	0	3	106	32	57.96875	37.47531	30	64.16267	53.328		1	0	1	0	3	62.4058	39.13623	69	65.37492	49.26269	67	1	30	32	14	67009	14
21073	95	50	45	28	1	2	1	"6"	3	3	18.68	72	91	27.37	69	95	67009	"ÑâòÅà"	11	16	5	1	31	0	3	95	31	76.42	12.9	31	76.71	12.9	1	0	0	1	0	3	69.985	22.6	62	71.47721	21.30984	61	0			16	67009	16
21073	95	50	45	28	1	2	1	"6"	3	3	18.68	72	91	27.37	69	95	67009	"ÑâòÅà"	11	16	5	3	30	0	3	95	31	63.55	32.3	30	66.07	30	1	0	0	1	0	3	69.985	22.6	62	71.47721	21.30984	61	0			16	67009	16
21073	95	50	45	28	1	2	1	"6"	3	3	18.68	72	91	27.37	69	95	67009	"ÑâòÅà"	11	16	5	2	34	0	3	95	33	67.14939	36.33182	30	73.063	13.33267		1	0	1	0	3	69.985	22.6	62	71.47721	21.30984	61	1	30	33	16	67009	16
