schlcode	c_size	c_boys	c_girls	c_numcl	c_pik	c_status	c_leom	c_tip	c_num4rd	c_type	flgrm4	mrkgrm4	ngrm4	flmth4	mrkmth4	nmth4	towncode	townname	popcode	tip_a	grade	classid	classize	_type_	_freq_	cohsize	mathsize	avgmath	passmath	verbsize	avgverb	passverb	studchk	misskov2	missagg	nmiss_k	nmiss_a	classct	math_n	flmath_n	nmath_n	verb_n	flverb_n	nverb_n	impute	nverb_m	nmath_m	tip_s	townid	tipuach
41402	123	60	63	21	1	1	1	"1"	4	4	14	76	121	22.31	72	121	69005	"ÄÅë òîã"	11	4	4	1	27	0	4	123	29	67.24	27.6	29	75.17	17.2	1	0	0	0	0	4	71.97438	22.29173	121	75.78562	14.04711	121	0			4	69005	4
41402	123	60	63	21	1	1	1	"1"	4	4	14	76	121	22.31	72	121	69005	"ÄÅë òîã"	11	4	4	2	34	0	4	123	33	73.91	24.2	33	74.64	18.2	1	0	0	0	0	4	71.97438	22.29173	121	75.78562	14.04711	121	0			4	69005	4
41402	123	60	63	21	1	1	1	"1"	4	4	14	76	121	22.31	72	121	69005	"ÄÅë òîã"	11	4	4	3	33	0	4	123	31	74.13	16.1	31	75.87	9.7	1	0	0	0	0	4	71.97438	22.29173	121	75.78562	14.04711	121	0			4	69005	4
41402	123	60	63	21	1	1	1	"1"	4	4	14	76	121	22.31	72	121	69005	"ÄÅë òîã"	11	4	4	4	29	0	4	123	28	72.21	21.4	28	77.68	10.7	1	0	0	0	0	4	71.97438	22.29173	121	75.78562	14.04711	121	0			4	69005	4
41403	26	15	11	6	2	1	1	"5"	1	1	12	63	25	34.78	60	23	72009	"ÑêÖâñ ëê"	12	14	4	1	26	0	1	26	23	60.48	34.8	25	62.84	12	1	0	0	0	0	1	60.48	34.8	23	62.84	12	25	0			14	72009	14
41406	117	54	63	23	2	1	1	"4"	3	3	29	58	110	51.33	52	113	85001	"Ñåéò"	12	26	4	1	38	0	3	117	38	49.76	47.4	38	60	23.7	1	0	0	1	0	3	50.34	55.3	76	58.14931	26.04931	73	0			26	85001	26
41406	117	54	63	23	2	1	1	"4"	3	3	29	58	110	51.33	52	113	85001	"Ñåéò"	12	26	4	2	40	0	3	117	38	50.92	63.2	35	56.14	28.6	1	0	0	1	0	3	50.34	55.3	76	58.14931	26.04931	73	0			26	85001	26
41406	117	54	63	23	2	1	1	"4"	3	3	29	58	110	51.33	52	113	85001	"Ñåéò"	12	26	4	3	39	0	3	117	37	55.40973	43.1754	37	57.70541	34.82162		1	0	1	0	3	50.34	55.3	76	58.14931	26.04931	73	1	37	37	26	85001	26
41407	118	71	47	20	1	1	1	"1"	3	3	5	78	110	23.21	76	112	87007	"Ñêêíò"	11	1	4	1	40	0	3	118	37	75.41	21.6	36	77.67	2.8	1	0	0	0	0	3	76.0191	23.21518	112	78.21618	4.574545	110	0			1	87007	1
41407	118	71	47	20	1	1	1	"1"	3	3	5	78	110	23.21	76	112	87007	"Ñêêíò"	11	1	4	2	40	0	3	118	39	77.87	23.1	39	80.79	2.6	1	0	0	0	0	3	76.0191	23.21518	112	78.21618	4.574545	110	0			1	87007	1
41407	118	71	47	20	1	1	1	"1"	3	3	5	78	110	23.21	76	112	87007	"Ñêêíò"	11	1	4	3	38	0	3	118	36	74.64	25	35	75.91	8.6	1	0	0	0	0	3	76.0191	23.21518	112	78.21618	4.574545	110	0			1	87007	1
41408	76	38	38	18	1	1	1	"2"	3	3	19	64	59	35.59	61	59	84004	"öÖÅÖáò"	11	15	4	1	29	0	3	76	24	67.54	41.7	24	66.46	8.3	1	0	0	0	0	3	61.30474	35.60339	59	63.78237	18.64576	59	0			15	84004	15
41408	76	38	38	18	1	1	1	"2"	3	3	19	64	59	35.59	61	59	84004	"öÖÅÖáò"	11	15	4	2	27	0	3	76	22	58.5	18.2	22	64.55	27.3	1	0	0	0	0	3	61.30474	35.60339	59	63.78237	18.64576	59	0			15	84004	15
41408	76	38	38	18	1	1	1	"2"	3	3	19	64	59	35.59	61	59	84004	"öÖÅÖáò"	11	15	4	3	20	0	3	76	13	54.54	53.8	13	57.54	23.1	1	0	0	0	0	3	61.30474	35.60339	59	63.78237	18.64576	59	0			15	84004	15
41409	87	45	42	17	1	1	1	"1"	3	3	5	80	80	12.35	82	81	84004	"öÖÅÖáò"	11	2	4	1	29	0	3	87	28	78.79	10.7	28	75.18	10.7	1	0	0	0	0	3	82.16099	12.32346	81	79.886	4.98	80	0			2	84004	2
41409	87	45	42	17	1	1	1	"1"	3	3	5	80	80	12.35	82	81	84004	"öÖÅÖáò"	11	2	4	2	29	0	3	87	26	84.38	11.5	26	83.19	3.8	1	0	0	0	0	3	82.16099	12.32346	81	79.886	4.98	80	0			2	84004	2
41409	87	45	42	17	1	1	1	"1"	3	3	5	80	80	12.35	82	81	84004	"öÖÅÖáò"	11	2	4	3	29	0	3	87	27	83.52	14.8	26	81.65	0	1	0	0	0	0	3	82.16099	12.32346	81	79.886	4.98	80	0			2	84004	2
41411	38	19	19	8	2	1	1	"7"	2	1	17	67	23	47.83	63	23	6049	"ìâòí öâÅ"	12	32	4	1	25	0	1	25	23	63	47.83	23	67	17		1	0	1	0	1							1			32	6049	32
41413	99	47	52	24	1	1	1	"2"	3	3	20	63	95	52.08	55	96	70003	"ÉÖå"	11	12	4	1	33	0	3	99	33	55.97	57.6	33	61.7	24.2	1	0	0	0	0	3	55.16719	52.09583	96	63.48495	19.99053	95	0			12	70003	12
41413	99	47	52	24	1	1	1	"2"	3	3	20	63	95	52.08	55	96	70003	"ÉÖå"	11	12	4	2	32	0	3	99	32	59.5	46.9	31	64.13	16.1	1	0	0	0	0	3	55.16719	52.09583	96	63.48495	19.99053	95	0			12	70003	12
41413	99	47	52	24	1	1	1	"2"	3	3	20	63	95	52.08	55	96	70003	"ÉÖå"	11	12	4	3	34	0	3	99	31	49.84	51.6	31	64.74	19.4	1	0	0	0	0	3	55.16719	52.09583	96	63.48495	19.99053	95	0			12	70003	12
41415	86	49	37	15	1	1	1	"1"	3	2	8	74	80	15	71	80	83006	"èÖâñå èÖôÄò"	11	4	4	1	39	0	2	78	40	68.95	20	40	72.7	7.5	1	0	0	0	0	2	71.04	15	80	74.125	7.5	80	0			4	83006	4
41415	86	49	37	15	1	1	1	"1"	3	2	8	74	80	15	71	80	83006	"èÖâñå èÖôÄò"	11	4	4	2	39	0	2	78	40	73.13	10	40	75.55	7.5	1	0	0	0	0	2	71.04	15	80	74.125	7.5	80	0			4	83006	4
41417	91	48	43	19	2	1	1	"3"	3	2	6	79	70	15.49	75	71	74005	"Ñâêöê"	12	10	4	1	38	0	2	79	35	77.97	8.6	35	77.57	2.9	1	0	0	0	0	2	74.98352	15.49577	71	78.94	5.75	70	0			10	74005	10
41417	91	48	43	19	2	1	1	"3"	3	2	6	79	70	15.49	75	71	74005	"Ñâêöê"	12	10	4	2	41	0	2	79	36	72.08	22.2	35	80.31	8.6	1	0	0	0	0	2	74.98352	15.49577	71	78.94	5.75	70	0			10	74005	10
41418	74	40	34	13	2	1	1	"1"	2	2	10	77	72	23.94	75	71	84004	"öÖÅÖáò"	12	5	4	1	40	0	2	74	39	72.87	28.2	39	75	12.8	1	0	0	0	0	2	74.83057	23.96338	71	77.01208	9.729167	72	0			5	84004	5
41418	74	40	34	13	2	1	1	"1"	2	2	10	77	72	23.94	75	71	84004	"öÖÅÖáò"	12	5	4	2	34	0	2	74	32	77.22	18.8	33	79.39	6.1	1	0	0	0	0	2	74.83057	23.96338	71	77.01208	9.729167	72	0			5	84004	5
41419	45	17	28	9	1	2	1	"1"	2	2	11	78	35	31.43	76	35	36491	"Éóô"	11	6	4	1	21	0	2	45	18	73.78	33.3	18	75.06	11.1	1	0	0	1	0	2	73.78	33.3	18	75.06	11.1	18	0			6	36491	6
41419	45	17	28	9	1	2	1	"1"	2	2	11	78	35	31.43	76	35	36491	"Éóô"	11	6	4	2	24	0	2	45	17	78.35059	29.45	17	81.11294	10.89412		1	0	1	0	2	73.78	33.3	18	75.06	11.1	18	1	17	17	6	36491	6
41420	97	59	38	18	1	1	1	"1"	3	3	23	66	69	35.71	67	70	74005	"Ñâêöê"	11	15	4	1	31	0	3	97	25	64.12	48	25	66.4	24	1	0	0	0	0	3	66.54243	35.71143	70	66.1158	23.19855	69	0			15	74005	15
41420	97	59	38	18	1	1	1	"1"	3	3	23	66	69	35.71	67	70	74005	"Ñâêöê"	11	15	4	2	31	0	3	97	26	68.15	23.1	25	61.2	36	1	0	0	0	0	3	66.54243	35.71143	70	66.1158	23.19855	69	0			15	74005	15
41420	97	59	38	18	1	1	1	"1"	3	3	23	66	69	35.71	67	70	74005	"Ñâêöê"	11	15	4	3	35	0	3	97	19	67.53	36.8	19	72.21	5.3	1	0	0	0	0	3	66.54243	35.71143	70	66.1158	23.19855	69	0			15	74005	15
41421	21	21	0	9	2	1	1	"4"	1	1	25	58	20	71.43	55	21	70003	"ÉÖå"	12	66	4	1	21	0	1	21	21	55.05	71.4	20	57.9	25	1	0	0	0	0	1	55.05	71.4	21	57.9	25	20	0			66	70003	66
41423	119	65	54	20	1	1	1	"2"	3	3	11	78	110	18.35	76	109	69005	"ÄÅë òîã"	11	7	4	1	40	0	3	120	38	76.58	13.2	38	76.61	13.2	1	0	0	0	0	3	75.99982	18.37615	109	77.52872	10.94364	110	0			7	69005	7
41423	119	65	54	20	1	1	1	"2"	3	3	11	78	110	18.35	76	109	69005	"ÄÅë òîã"	11	7	4	2	40	0	3	120	33	74.18	21.2	34	79.18	5.9	1	0	0	0	0	3	75.99982	18.37615	109	77.52872	10.94364	110	0			7	69005	7
41423	119	65	54	20	1	1	1	"2"	3	3	11	78	110	18.35	76	109	69005	"ÄÅë òîã"	11	7	4	3	40	0	3	120	38	77	21.1	38	76.97	13.2	1	0	0	0	0	3	75.99982	18.37615	109	77.52872	10.94364	110	0			7	69005	7
41424	69	42	27	12	1	1	1	"1"	2	2	18	68	61	32.79	67	61	84004	"öÖÅÖáò"	11	7	4	1	35	0	2	69	30	63.67	40	30	64.27	20	1	0	0	0	0	2	66.64295	32.78361	61	67.80705	18.01803	61	0			7	84004	7
41424	69	42	27	12	1	1	1	"1"	2	2	18	68	61	32.79	67	61	84004	"öÖÅÖáò"	11	7	4	2	34	0	2	69	31	69.52	25.8	31	71.23	16.1	1	0	0	0	0	2	66.64295	32.78361	61	67.80705	18.01803	61	0			7	84004	7
41425	94	48	46	20	2	1	1	"1"	3	3	17	73	90	52.27	64	88	84004	"öÖÅÖáò"	12	6	4	1	34	0	3	94	32	60.91	68.8	33	67.7	15.2	1	0	0	1	0	3	63.42695	55.94068	59	71.19771	18.0459	61	0			6	84004	6
41425	94	48	46	20	2	1	1	"1"	3	3	17	73	90	52.27	64	88	84004	"öÖÅÖáò"	12	6	4	3	29	0	3	94	27	66.41	40.7	28	75.32	21.4	1	0	0	1	0	3	63.42695	55.94068	59	71.19771	18.0459	61	0			6	84004	6
41425	94	48	46	20	2	1	1	"1"	3	3	17	73	90	52.27	64	88	84004	"öÖÅÖáò"	12	6	4	2	31	0	3	94	29	65.16586	44.80207	29	76.79103	14.8		1	0	1	0	3	63.42695	55.94068	59	71.19771	18.0459	61	1	29	29	6	84004	6
41426	98	54	44	19	2	1	1	"1"	3	3	4	82	93	9.89	85	91	87007	"Ñêêíò"	12	5	4	1	32	0	3	98	30	86.6	6.7	30	81.83	6.7	1	0	0	1	0	3	85.86138	6.893104	58	82.53483	3.465517	58	0			5	87007	5
41426	98	54	44	19	2	1	1	"1"	3	3	4	82	93	9.89	85	91	87007	"Ñêêíò"	12	5	4	2	36	0	3	98	28	85.07	7.1	28	83.29	0	1	0	0	1	0	3	85.86138	6.893104	58	82.53483	3.465517	58	0			5	87007	5
41426	98	54	44	19	2	1	1	"1"	3	3	4	82	93	9.89	85	91	87007	"Ñêêíò"	12	5	4	3	30	0	3	98	33	83.48606	15.15727	35	81.11372	4.885714		1	0	1	0	3	85.86138	6.893104	58	82.53483	3.465517	58	1	35	33	5	87007	5
41427	63	37	26	13	2	1	1	"5"	3	2	28	60	39	50	58	40	70003	"ÉÖå"	12	25	4	1	25	0	2	53	18	54.39	66.7	17	57.35	29.4	1	0	0	0	0	2	57.778	50.035	40	59.56128	28.21539	39	0			25	70003	25
41427	63	37	26	13	2	1	1	"5"	3	2	28	60	39	50	58	40	70003	"ÉÖå"	12	25	4	2	28	0	2	53	22	60.55	36.4	22	61.27	27.3	1	0	0	0	0	2	57.778	50.035	40	59.56128	28.21539	39	0			25	70003	25
41431	76	38	38	16	1	1	1	"0"	2	2	6	81	72	26.39	74	72	37507	"Ñôêé âîåÄ"	11	1	4	1	36	0	2	76	34	72.09	29.4	34	78.5	5.9	1	0	0	0	0	2	74.4175	26.39167	72	80.95944	5.583333	72	0			1	37507	1
41431	76	38	38	16	1	1	1	"0"	2	2	6	81	72	26.39	74	72	37507	"Ñôêé âîåÄ"	11	1	4	2	40	0	2	76	38	76.5	23.7	38	83.16	5.3	1	0	0	0	0	2	74.4175	26.39167	72	80.95944	5.583333	72	0			1	37507	1
41432	75	42	33	14	1	1	1	"3"	3	2	5	78	61	19.67	74	61	69005	"ÄÅë òîã"	11	16	4	1	33	0	2	66	31	73.35	16.1	31	76.61	6.5	1	0	0	1	0	2	73.35	16.1	31	76.61	6.5	31	0			16	69005	16
41432	75	42	33	14	1	1	1	"3"	3	2	5	78	61	19.67	74	61	69005	"ÄÅë òîã"	11	16	4	2	33	0	2	66	30	74.67167	23.359	30	79.43633	3.45		1	0	1	0	2	73.35	16.1	31	76.61	6.5	31	1	30	30	16	69005	16
41433	78	38	40	16	1	1	1	"1"	2	2	6	81	65	14.93	76	67	72009	"ÑêÖâñ ëê"	11	3	4	1	40	0	2	78	36	77	11.1	35	81.6	8.6	1	0	0	0	0	2	76.06075	14.9403	67	81.42923	6.153846	65	0			3	72009	3
41433	78	38	40	16	1	1	1	"1"	2	2	6	81	65	14.93	76	67	72009	"ÑêÖâñ ëê"	11	3	4	2	38	0	2	78	31	74.97	19.4	30	81.23	3.3	1	0	0	0	0	2	76.06075	14.9403	67	81.42923	6.153846	65	0			3	72009	3
41434	102	52	50	18	1	1	1	"1"	3	3	14	72	95	39.36	66	94	83006	"èÖâñå èÖôÄò"	11	4	4	2	32	0	3	102	31	64.65	32.3	31	73.77	9.7	1	0	0	1	0	3	66.585	37.1	62	72.625	11.3	62	0			4	83006	4
41434	102	52	50	18	1	1	1	"1"	3	3	14	72	95	39.36	66	94	83006	"èÖâñå èÖôÄò"	11	4	4	3	34	0	3	102	31	68.52	41.9	31	71.48	12.9	1	0	0	1	0	3	66.585	37.1	62	72.625	11.3	62	0			4	83006	4
41434	102	52	50	18	1	1	1	"1"	3	3	14	72	95	39.36	66	94	83006	"èÖâñå èÖôÄò"	11	4	4	1	36	0	3	102	32	64.86656	43.73875	33	70.82576	19.07273		1	0	1	0	3	66.585	37.1	62	72.625	11.3	62	1	33	32	4	83006	4
41435	97	47	50	19	1	1	1	"1"	3	3	11	76	92	27.96	70	93	83006	"èÖâñå èÖôÄò"	11	1	4	1	35	0	3	97	34	73.29	32.4	34	76.71	11.8	1	0	0	1	0	3	67.37051	32.23051	59	76.08931	12.08965	58	0			1	83006	1
41435	97	47	50	19	1	1	1	"1"	3	3	11	76	92	27.96	70	93	83006	"èÖâñå èÖôÄò"	11	1	4	3	26	0	3	97	25	59.32	32	24	75.21	12.5	1	0	0	1	0	3	67.37051	32.23051	59	76.08931	12.08965	58	0			1	83006	1
41435	97	47	50	19	1	1	1	"1"	3	3	11	76	92	27.96	70	93	83006	"èÖâñå èÖôÄò"	11	1	4	2	36	0	3	97	34	74.56294	20.54941	34	75.84765	9.141176		1	0	1	0	3	67.37051	32.23051	59	76.08931	12.08965	58	1	34	34	1	83006	1
41436	160	73	87	24	1	1	1	"1"	5	4	4	76	136	16.78	73	143	83006	"èÖâñå èÖôÄò"	11	3	4	1	37	0	4	150	35	68.89	31.4	33	76.21	6.1	1	0	0	1	0	4	73.74832	18.68224	107	76.11621	2.91165	103	0			3	83006	3
41436	160	73	87	24	1	1	1	"1"	5	4	4	76	136	16.78	73	143	83006	"èÖâñå èÖôÄò"	11	3	4	2	38	0	4	150	36	74.89	16.7	36	77.33	0	1	0	0	1	0	4	73.74832	18.68224	107	76.11621	2.91165	103	0			3	83006	3
41436	160	73	87	24	1	1	1	"1"	5	4	4	76	136	16.78	73	143	83006	"èÖâñå èÖôÄò"	11	3	4	4	37	0	4	150	36	77.33	8.3	34	74.74	2.9	1	0	0	1	0	4	73.74832	18.68224	107	76.11621	2.91165	103	0			3	83006	3
41436	160	73	87	24	1	1	1	"1"	5	4	4	76	136	16.78	73	143	83006	"èÖâñå èÖôÄò"	11	3	4	3	38	0	4	150	36	70.77583	11.12611	33	75.63728	7.39697		1	0	1	0	4	73.74832	18.68224	107	76.11621	2.91165	103	1	33	36	3	83006	3
41437	66	36	30	18	1	1	1	"1"	2	2	11	73	62	20.63	74	63	97006	"èÖòôÑ ÉÖÑ"	11	3	4	1	30	0	2	66	27	72.33	25.9	27	70.7	11.1	1	0	0	0	0	2	74.11387	19.35161	62	73.11048	11.26935	62	0			3	97006	3
41437	66	36	30	18	1	1	1	"1"	2	2	11	73	62	20.63	74	63	97006	"èÖòôÑ ÉÖÑ"	11	3	4	2	36	0	2	66	35	75.49	14.3	35	74.97	11.4	1	0	0	0	0	2	74.11387	19.35161	62	73.11048	11.26935	62	0			3	97006	3
41440	74	49	25	19	1	1	1	"0"	2	2	14	75	69	26.76	74	71	37606	"öâêòÄ"	11	2	4	1	37	0	2	74	34	77.74	26.5	34	78.44	17.6	1	0	0	0	0	2	73.87324	26.76056	71	74.91463	14.45507	69	0			2	37606	2
41440	74	49	25	19	1	1	1	"0"	2	2	14	75	69	26.76	74	71	37606	"öâêòÄ"	11	2	4	2	37	0	2	74	37	70.32	27	35	71.49	11.4	1	0	0	0	0	2	73.87324	26.76056	71	74.91463	14.45507	69	0			2	37606	2
41441	91	45	46	21	1	2	1	"1"	3	3	16	73	87	29.89	71	87	35709	"åÄâòÄ"	11	1	4	2	32	0	3	96	29	76.55	13.8	29	71.17	20.7	1	0	0	1	0	3	72.17696	26.76964	56	71.05428	19.63929	56	0			1	35709	1
41441	91	45	46	21	1	2	1	"1"	3	3	16	73	87	29.89	71	87	35709	"åÄâòÄ"	11	1	4	3	32	0	3	96	27	67.48	40.7	27	70.93	18.5	1	0	0	1	0	3	72.17696	26.76964	56	71.05428	19.63929	56	0			1	35709	1
41441	91	45	46	21	1	2	1	"1"	3	3	16	73	87	29.89	71	87	35709	"åÄâòÄ"	11	1	4	1	32	0	3	96	31	68.87387	35.52678	31	76.51484	9.425806		1	0	1	0	3	72.17696	26.76964	56	71.05428	19.63929	56	1	31	31	1	35709	1
41442	78	37	41	16	1	1	1	"2"	2	2	19	73	63	19.7	61	66	74005	"Ñâêöê"	11	13	4	1	39	0	2	78	33	62.64	15.2	30	75.13	13.3	1	0	0	0	0	2	60.925	19.7	66	72.84095	19.00952	63	0			13	74005	13
41442	78	37	41	16	1	1	1	"2"	2	2	19	73	63	19.7	61	66	74005	"Ñâêöê"	11	13	4	2	39	0	2	78	33	59.21	24.2	33	70.76	24.2	1	0	0	0	0	2	60.925	19.7	66	72.84095	19.00952	63	0			13	74005	13
41443	114	50	64	18	1	1	1	"1"	3	3	18	73	102	30.69	69	101	79004	"ÑÖóö áöî"	11	5	4	1	37	0	3	114	33	67.15	30.3	33	72.94	24.2	1	0	0	0	0	3	68.87366	30.68119	101	73.36431	17.60784	102	0			5	79004	5
41443	114	50	64	18	1	1	1	"1"	3	3	18	73	102	30.69	69	101	79004	"ÑÖóö áöî"	11	5	4	2	38	0	3	114	35	68.89	31.4	35	74.4	11.4	1	0	0	0	0	3	68.87366	30.68119	101	73.36431	17.60784	102	0			5	79004	5
41443	114	50	64	18	1	1	1	"1"	3	3	18	73	102	30.69	69	101	79004	"ÑÖóö áöî"	11	5	4	3	39	0	3	114	33	70.58	30.3	34	72.71	17.6	1	0	0	0	0	3	68.87366	30.68119	101	73.36431	17.60784	102	0			5	79004	5
41444	87	45	42	17	1	1	1	"1"	3	3	8	80	78	8.97	81	78	83006	"èÖâñå èÖôÄò"	11	1	4	1	28	0	3	87	26	80.46	11.5	26	78.04	7.7	1	0	0	0	0	3	80.82026	8.960257	78	80.08936	7.69359	78	0			1	83006	1
41444	87	45	42	17	1	1	1	"1"	3	3	8	80	78	8.97	81	78	83006	"èÖâñå èÖôÄò"	11	1	4	2	31	0	3	87	27	84.26	3.7	27	80.59	3.7	1	0	0	0	0	3	80.82026	8.960257	78	80.08936	7.69359	78	0			1	83006	1
41444	87	45	42	17	1	1	1	"1"	3	3	8	80	78	8.97	81	78	83006	"èÖâñå èÖôÄò"	11	1	4	3	28	0	3	87	25	77.48	12	25	81.68	12	1	0	0	0	0	3	80.82026	8.960257	78	80.08936	7.69359	78	0			1	83006	1
41445	189	108	81	24	2	1	1	""	6	6	11	78	179	20.67	75	179	79004	"ÑÖóö áöî"	12	13	4	1	35	0	6	189	32	75.16	12.5	32	76.13	6.3	1	0	0	1	0	6	73.77126	22.37203	143	77.63741	10.48252	143	0			13	79004	13
41445	189	108	81	24	2	1	1	""	6	6	11	78	179	20.67	75	179	79004	"ÑÖóö áöî"	12	13	4	3	36	0	6	189	35	80.63	11.4	35	79.89	11.4	1	0	0	1	0	6	73.77126	22.37203	143	77.63741	10.48252	143	0			13	79004	13
41445	189	108	81	24	2	1	1	""	6	6	11	78	179	20.67	75	179	79004	"ÑÖóö áöî"	12	13	4	4	25	0	6	189	24	79.42	20.8	24	84.71	0	1	0	0	1	0	6	73.77126	22.37203	143	77.63741	10.48252	143	0			13	79004	13
41445	189	108	81	24	2	1	1	""	6	6	11	78	179	20.67	75	179	79004	"ÑÖóö áöî"	12	13	4	5	25	0	6	189	22	63.27	50	22	71.95	22.7	1	0	0	1	0	6	73.77126	22.37203	143	77.63741	10.48252	143	0			13	79004	13
41445	189	108	81	24	2	1	1	""	6	6	11	78	179	20.67	75	179	79004	"ÑÖóö áöî"	12	13	4	6	31	0	6	189	30	67.47	26.7	30	75.13	13.3	1	0	0	1	0	6	73.77126	22.37203	143	77.63741	10.48252	143	0			13	79004	13
41445	189	108	81	24	2	1	1	""	6	6	11	78	179	20.67	75	179	79004	"ÑÖóö áöî"	12	13	4	2	37	0	6	189	36	79.88084	13.90917	36	79.44028	13.05556		1	0	1	0	6	73.77126	22.37203	143	77.63741	10.48252	143	1	36	36	13	79004	13
41447	32	17	15	6	2	1	1	""	1	1	10	84	31	29.03	79	31	12245	"òâÄâ ÅãÖã"	12	0	4	1	32	0	1	32	31	78.61	29	30	84.07	10	1	0	0	0	0	1	78.61	29	31	84.07	10	30	0			0	12245	0
41448	74	39	35	18	1	1	1	""	2	2	11	69	61	24.62	70	65	74005	"Ñâêöê"	11	8	4	1	37	0	2	74	37	68.92	27	34	68.71	5.9	1	0	0	1	0	2	68.92	27	37	68.71	5.9	34	0			8	74005	8
41448	74	39	35	18	1	1	1	""	2	2	11	69	61	24.62	70	65	74005	"Ñâêöê"	11	8	4	2	37	0	2	74	28	71.42714	21.475	27	69.36519	17.42222		1	0	1	0	2	68.92	27	37	68.71	5.9	34	1	27	28	8	74005	8
41449	34	13	21	7	2	1	1	""	1	1	9	76	33	17.65	81	34	69005	"ÄÅë òîã"	12	13	4	1	34	0	1	34	34	81.03	17.6	33	75.76	9.1	1	0	0	0	0	1	81.03	17.6	34	75.76	9.1	33	0			13	69005	13
41450	94	59	35	18	1	1	1	""	4	3	4	85	77	12.99	81	77	12245	"òâÄâ ÅãÖã"	11	1	4	1	26	0	3	84	25	78.84	12	25	84.64	0	1	0	0	1	0	3	80.28226	11.31321	53	86.28596	1.921154	52	0			1	12245	1
41450	94	59	35	18	1	1	1	""	4	3	4	85	77	12.99	81	77	12245	"òâÄâ ÅãÖã"	11	1	4	2	30	0	3	84	28	81.57	10.7	27	87.81	3.7	1	0	0	1	0	3	80.28226	11.31321	53	86.28596	1.921154	52	0			1	12245	1
41450	94	59	35	18	1	1	1	""	4	3	4	85	77	12.99	81	77	12245	"òâÄâ ÅãÖã"	11	1	4	3	28	0	3	84	24	82.585	16.69292	25	82.3252	8.324		1	0	1	0	3	80.28226	11.31321	53	86.28596	1.921154	52	1	25	24	1	12245	1
41451	91	52	39	14	1	1	1	""	4	3	10	70	81	16.05	74	81	94003	"ÉÖÑâ"	11	8	4	1	28	0	3	83	27	77.63	11.1	27	75.85	0	1	0	0	0	0	3	73.65667	16.03333	81	69.97334	9.866667	81	0			8	94003	8
41451	91	52	39	14	1	1	1	""	4	3	10	70	81	16.05	74	81	94003	"ÉÖÑâ"	11	8	4	2	28	0	3	83	27	72.93	14.8	27	68.85	11.1	1	0	0	0	0	3	73.65667	16.03333	81	69.97334	9.866667	81	0			8	94003	8
41451	91	52	39	14	1	1	1	""	4	3	10	70	81	16.05	74	81	94003	"ÉÖÑâ"	11	8	4	3	27	0	3	83	27	70.41	22.2	27	65.22	18.5	1	0	0	0	0	3	73.65667	16.03333	81	69.97334	9.866667	81	0			8	94003	8
41454	16	11	5	4	1	1	1	""	1	1	25	67	16	50	62	16	36400	"èÖòéÖô âêòó"	11	1	4	1	16	0	1	16	16	61.75	50	16	67.06	25	1	0	0	0	0	1	61.75	50	16	67.06	25	16	0			1	36400	1
41455	20	11	9	4	2	1	1	""	1	1	20	77	20	15	76	20	35709	"åÄâòÄ"	12	11	4	1	20	0	1	20	20	76.4	15	20	76.9	20	1	0	0	0	0	1	76.4	15	20	76.9	20	20	0			11	35709	11
41456	62	33	29	11	1	1	1	""	2	2	0	86	58	3.45	86	58	2295	"ÑÖóö âêÇ"	11	6	4	1	31	0	2	62	29	88.72	3.4	29	87.03	0	1	0	0	1	0	2	88.72	3.4	29	87.03	0	29	0			6	2295	6
41456	62	33	29	11	1	1	1	""	2	2	0	86	58	3.45	86	58	2295	"ÑÖóö âêÇ"	11	6	4	2	31	0	2	62	29	83.28	3.5	29	84.97	0		1	0	1	0	2	88.72	3.4	29	87.03	0	29	1	29	29	6	2295	6
41457	85	31	54	13	1	1	1	""	3	3	11	76	81	20.48	75	83	97006	"èÖòôÑ ÉÖÑ"	11	7	4	1	32	0	3	85	32	72.13	31.3	32	76.03	18.8	1	0	0	0	0	3	75.05157	20.48916	83	76.08543	11.12099	81	0			7	97006	7
41457	85	31	54	13	1	1	1	""	3	3	11	76	81	20.48	75	83	97006	"èÖòôÑ ÉÖÑ"	11	7	4	2	27	0	3	85	26	77.62	11.5	25	76.44	4	1	0	0	0	0	3	75.05157	20.48916	83	76.08543	11.12099	81	0			7	97006	7
41457	85	31	54	13	1	1	1	""	3	3	11	76	81	20.48	75	83	97006	"èÖòôÑ ÉÖÑ"	11	7	4	3	26	0	3	85	25	76.12	16	24	75.79	8.3	1	0	0	0	0	3	75.05157	20.48916	83	76.08543	11.12099	81	0			7	97006	7
41458	88	49	39	13	1	1	1	""	2	2	16	71	68	32.35	66	68	35709	"åÄâòÄ"	11	6	4	2	44	0	2	88	37	67.14	24.3	37	72.51	13.5	1	0	0	1	0	2	67.14	24.3	37	72.51	13.5	37	0			6	35709	6
41458	88	49	39	13	1	1	1	""	2	2	16	71	68	32.35	66	68	35709	"åÄâòÄ"	11	6	4	1	44	0	2	88	31	64.63936	41.95807	31	69.19774	18.98387		1	0	1	0	2	67.14	24.3	37	72.51	13.5	37	1	31	31	6	35709	6
41462	16	9	7	6	2	1	1	""	1	1	6	81	16	43.75	71	16	36475	"òâóâ"	12	4	4	1	16	0	1	16	16	70.56	43.8	16	81.06	6.3	1	0	0	0	0	1	70.56	43.8	16	81.06	6.3	16	0			4	36475	4
